dateRep;cases;deaths;countryterritoryCode;popData2018
27/01/2020;0;0;MYS;31528585
26/01/2020;1;0;MYS;31528585
25/01/2020;3;0;MYS;31528585
24/01/2020;0;0;MYS;31528585
23/01/2020;0;0;MYS;31528585
22/01/2020;0;0;MYS;31528585
21/01/2020;0;0;MYS;31528585
20/01/2020;0;0;MYS;31528585
19/01/2020;0;0;MYS;31528585
18/01/2020;0;0;MYS;31528585
17/01/2020;0;0;MYS;31528585
16/01/2020;0;0;MYS;31528585
15/01/2020;0;0;MYS;31528585
14/01/2020;0;0;MYS;31528585
13/01/2020;0;0;MYS;31528585
12/01/2020;0;0;MYS;31528585
11/01/2020;0;0;MYS;31528585
10/01/2020;0;0;MYS;31528585
09/01/2020;0;0;MYS;31528585
08/01/2020;0;0;MYS;31528585
07/01/2020;0;0;MYS;31528585
06/01/2020;0;0;MYS;31528585
05/01/2020;0;0;MYS;31528585
04/01/2020;0;0;MYS;31528585
03/01/2020;0;0;MYS;31528585
02/01/2020;0;0;MYS;31528585
01/01/2020;0;0;MYS;31528585
31/12/2019;0;0;MYS;31528585
17/05/2020;47;0;MDV;515696
16/05/2020;49;0;MDV;515696
15/05/2020;27;0;MDV;515696
14/05/2020;51;1;MDV;515696
13/05/2020;7;0;MDV;515696
12/05/2020;62;0;MDV;515696
11/05/2020;45;0;MDV;515696
10/05/2020;146;0;MDV;515696
09/05/2020;2;0;MDV;515696
08/05/2020;25;1;MDV;515696
07/05/2020;44;1;MDV;515696
06/05/2020;22;0;MDV;515696
05/05/2020;24;0;MDV;515696
04/05/2020;8;0;MDV;515696
03/05/2020;28;0;MDV;515696
02/05/2020;23;0;MDV;515696
01/05/2020;191;1;MDV;515696
30/04/2020;32;0;MDV;515696
29/04/2020;31;0;MDV;515696
28/04/2020;0;0;MDV;515696
27/04/2020;77;0;MDV;515696
26/04/2020;9;0;MDV;515696
25/04/2020;18;0;MDV;515696
24/04/2020;25;0;MDV;515696
23/04/2020;0;0;MDV;515696
22/04/2020;16;0;MDV;515696
21/04/2020;17;0;MDV;515696
20/04/2020;17;0;MDV;515696
19/04/2020;6;0;MDV;515696
18/04/2020;4;0;MDV;515696
17/04/2020;4;0;MDV;515696
16/04/2020;0;0;MDV;515696
15/04/2020;1;0;MDV;515696
14/04/2020;0;0;MDV;515696
13/04/2020;1;0;MDV;515696
12/04/2020;0;0;MDV;515696
11/04/2020;0;0;MDV;515696
10/04/2020;0;0;MDV;515696
09/04/2020;0;0;MDV;515696
08/04/2020;0;0;MDV;515696
07/04/2020;0;0;MDV;515696
06/04/2020;0;0;MDV;515696
05/04/2020;0;0;MDV;515696
04/04/2020;0;0;MDV;515696
03/04/2020;0;0;MDV;515696
02/04/2020;1;0;MDV;515696
01/04/2020;1;0;MDV;515696
31/03/2020;0;0;MDV;515696
30/03/2020;1;0;MDV;515696
29/03/2020;2;0;MDV;515696
28/03/2020;1;0;MDV;515696
27/03/2020;0;0;MDV;515696
26/03/2020;0;0;MDV;515696
25/03/2020;0;0;MDV;515696
24/03/2020;0;0;MDV;515696
23/03/2020;0;0;MDV;515696
22/03/2020;0;0;MDV;515696
21/03/2020;0;0;MDV;515696
20/03/2020;0;0;MDV;515696
19/03/2020;0;0;MDV;515696
18/03/2020;0;0;MDV;515696
17/03/2020;0;0;MDV;515696
16/03/2020;4;0;MDV;515696
15/03/2020;0;0;MDV;515696
14/03/2020;1;0;MDV;515696
12/03/2020;2;0;MDV;515696
11/03/2020;2;0;MDV;515696
09/03/2020;2;0;MDV;515696
08/03/2020;2;0;MDV;515696
17/05/2020;29;2;MLI;19077690
16/05/2020;27;0;MLI;19077690
15/05/2020;21;2;MLI;19077690
14/05/2020;28;4;MLI;19077690
13/05/2020;18;1;MLI;19077690
12/05/2020;8;1;MLI;19077690
11/05/2020;12;1;MLI;19077690
10/05/2020;24;2;MLI;19077690
09/05/2020;18;3;MLI;19077690
08/05/2020;19;0;MLI;19077690
07/05/2020;19;0;MLI;19077690
06/05/2020;32;3;MLI;19077690
05/05/2020;17;2;MLI;19077690
04/05/2020;19;1;MLI;19077690
03/05/2020;36;0;MLI;19077690
02/05/2020;18;0;MLI;19077690
01/05/2020;8;1;MLI;19077690
30/04/2020;58;1;MLI;19077690
29/04/2020;16;1;MLI;19077690
28/04/2020;19;0;MLI;19077690
27/04/2020;19;2;MLI;19077690
26/04/2020;45;0;MLI;19077690
25/04/2020;16;0;MLI;19077690
24/04/2020;16;4;MLI;19077690
23/04/2020;35;3;MLI;19077690
22/04/2020;12;0;MLI;19077690
21/04/2020;22;0;MLI;19077690
20/04/2020;8;1;MLI;19077690
19/04/2020;26;0;MLI;19077690
18/04/2020;19;0;MLI;19077690
17/04/2020;23;0;MLI;19077690
16/04/2020;4;0;MLI;19077690
15/04/2020;21;3;MLI;19077690
14/04/2020;7;1;MLI;19077690
13/04/2020;11;0;MLI;19077690
12/04/2020;18;2;MLI;19077690
11/04/2020;28;0;MLI;19077690
10/04/2020;0;0;MLI;19077690
09/04/2020;3;2;MLI;19077690
08/04/2020;9;0;MLI;19077690
07/04/2020;2;0;MLI;19077690
06/04/2020;4;2;MLI;19077690
05/04/2020;2;0;MLI;19077690
04/04/2020;3;0;MLI;19077690
03/04/2020;8;2;MLI;19077690
02/04/2020;10;0;MLI;19077690
01/04/2020;0;1;MLI;19077690
31/03/2020;0;0;MLI;19077690
30/03/2020;9;0;MLI;19077690
29/03/2020;5;0;MLI;19077690
28/03/2020;0;0;MLI;19077690
27/03/2020;2;0;MLI;19077690
26/03/2020;2;0;MLI;19077690
17/05/2020;14;0;MLT;483530
16/05/2020;10;0;MLT;483530
15/05/2020;14;0;MLT;483530
14/05/2020;5;1;MLT;483530
13/05/2020;0;0;MLT;483530
12/05/2020;7;0;MLT;483530
11/05/2020;6;0;MLT;483530
10/05/2020;1;0;MLT;483530
09/05/2020;3;0;MLT;483530
08/05/2020;2;0;MLT;483530
07/05/2020;2;0;MLT;483530
06/05/2020;2;1;MLT;483530
05/05/2020;3;0;MLT;483530
04/05/2020;10;0;MLT;483530
03/05/2020;0;0;MLT;483530
02/05/2020;2;0;MLT;483530
01/05/2020;2;0;MLT;483530
30/04/2020;13;0;MLT;483530
29/04/2020;0;0;MLT;483530
28/04/2020;2;0;MLT;483530
27/04/2020;0;0;MLT;483530
26/04/2020;1;1;MLT;483530
25/04/2020;1;0;MLT;483530
24/04/2020;1;0;MLT;483530
23/04/2020;1;0;MLT;483530
22/04/2020;11;0;MLT;483530
21/04/2020;5;0;MLT;483530
20/04/2020;2;0;MLT;483530
19/04/2020;4;0;MLT;483530
18/04/2020;9;0;MLT;483530
17/04/2020;5;0;MLT;483530
16/04/2020;15;0;MLT;483530
15/04/2020;8;0;MLT;483530
14/04/2020;1;0;MLT;483530
13/04/2020;11;0;MLT;483530
12/04/2020;13;1;MLT;483530
11/04/2020;18;0;MLT;483530
10/04/2020;35;1;MLT;483530
09/04/2020;9;1;MLT;483530
08/04/2020;44;0;MLT;483530
07/04/2020;19;0;MLT;483530
06/04/2020;17;0;MLT;483530
05/04/2020;12;0;MLT;483530
04/04/2020;5;0;MLT;483530
03/04/2020;7;0;MLT;483530
02/04/2020;10;0;MLT;483530
01/04/2020;19;0;MLT;483530
31/03/2020;9;0;MLT;483530
30/03/2020;5;0;MLT;483530
29/03/2020;2;0;MLT;483530
28/03/2020;10;0;MLT;483530
27/03/2020;5;0;MLT;483530
26/03/2020;5;0;MLT;483530
25/03/2020;17;0;MLT;483530
24/03/2020;5;0;MLT;483530
23/03/2020;17;0;MLT;483530
22/03/2020;17;0;MLT;483530
21/03/2020;9;0;MLT;483530
20/03/2020;12;0;MLT;483530
19/03/2020;4;0;MLT;483530
18/03/2020;10;0;MLT;483530
17/03/2020;8;0;MLT;483530
16/03/2020;10;0;MLT;483530
15/03/2020;2;0;MLT;483530
14/03/2020;10;0;MLT;483530
13/03/2020;1;0;MLT;483530
12/03/2020;1;0;MLT;483530
11/03/2020;1;0;MLT;483530
10/03/2020;2;0;MLT;483530
09/03/2020;0;0;MLT;483530
08/03/2020;2;0;MLT;483530
07/03/2020;1;0;MLT;483530
17/05/2020;0;0;MRT;4403319
16/05/2020;13;1;MRT;4403319
15/05/2020;7;0;MRT;4403319
14/05/2020;1;1;MRT;4403319
13/05/2020;0;0;MRT;4403319
12/05/2020;0;0;MRT;4403319
11/05/2020;0;0;MRT;4403319
10/05/2020;0;0;MRT;4403319
09/05/2020;0;0;MRT;4403319
08/05/2020;0;0;MRT;4403319
07/05/2020;0;0;MRT;4403319
06/05/2020;0;0;MRT;4403319
05/05/2020;0;0;MRT;4403319
04/05/2020;0;0;MRT;4403319
03/05/2020;0;0;MRT;4403319
02/05/2020;0;0;MRT;4403319
01/05/2020;1;0;MRT;4403319
30/04/2020;0;0;MRT;4403319
29/04/2020;0;0;MRT;4403319
28/04/2020;0;0;MRT;4403319
27/04/2020;0;0;MRT;4403319
26/04/2020;0;0;MRT;4403319
25/04/2020;0;0;MRT;4403319
24/04/2020;0;0;MRT;4403319
23/04/2020;0;0;MRT;4403319
22/04/2020;0;0;MRT;4403319
21/04/2020;0;0;MRT;4403319
20/04/2020;0;0;MRT;4403319
19/04/2020;0;0;MRT;4403319
18/04/2020;0;0;MRT;4403319
17/04/2020;0;0;MRT;4403319
16/04/2020;0;0;MRT;4403319
15/04/2020;0;0;MRT;4403319
14/04/2020;0;0;MRT;4403319
13/04/2020;0;0;MRT;4403319
12/04/2020;0;0;MRT;4403319
11/04/2020;0;0;MRT;4403319
10/04/2020;1;0;MRT;4403319
09/04/2020;0;0;MRT;4403319
08/04/2020;0;0;MRT;4403319
07/04/2020;0;0;MRT;4403319
06/04/2020;0;0;MRT;4403319
05/04/2020;0;0;MRT;4403319
04/04/2020;0;0;MRT;4403319
03/04/2020;1;1;MRT;4403319
02/04/2020;0;0;MRT;4403319
01/04/2020;0;0;MRT;4403319
31/03/2020;0;0;MRT;4403319
30/03/2020;0;0;MRT;4403319
29/03/2020;2;0;MRT;4403319
28/03/2020;0;0;MRT;4403319
27/03/2020;1;0;MRT;4403319
26/03/2020;0;0;MRT;4403319
25/03/2020;0;0;MRT;4403319
24/03/2020;0;0;MRT;4403319
23/03/2020;0;0;MRT;4403319
22/03/2020;0;0;MRT;4403319
21/03/2020;0;0;MRT;4403319
20/03/2020;1;0;MRT;4403319
19/03/2020;0;0;MRT;4403319
18/03/2020;0;0;MRT;4403319
17/03/2020;0;0;MRT;4403319
16/03/2020;0;0;MRT;4403319
15/03/2020;1;0;MRT;4403319
17/05/2020;0;0;MUS;1265303
16/05/2020;0;0;MUS;1265303
15/05/2020;0;0;MUS;1265303
14/05/2020;0;0;MUS;1265303
13/05/2020;0;0;MUS;1265303
12/05/2020;0;0;MUS;1265303
11/05/2020;0;0;MUS;1265303
10/05/2020;0;0;MUS;1265303
09/05/2020;0;0;MUS;1265303
08/05/2020;0;0;MUS;1265303
07/05/2020;0;0;MUS;1265303
06/05/2020;0;0;MUS;1265303
05/05/2020;0;0;MUS;1265303
04/05/2020;0;0;MUS;1265303
03/05/2020;0;0;MUS;1265303
02/05/2020;0;0;MUS;1265303
01/05/2020;0;0;MUS;1265303
30/04/2020;0;0;MUS;1265303
29/04/2020;0;0;MUS;1265303
28/04/2020;0;1;MUS;1265303
27/04/2020;1;0;MUS;1265303
26/04/2020;0;0;MUS;1265303
25/04/2020;0;0;MUS;1265303
24/04/2020;2;0;MUS;1265303
23/04/2020;1;0;MUS;1265303
22/04/2020;0;0;MUS;1265303
21/04/2020;0;0;MUS;1265303
20/04/2020;3;0;MUS;1265303
19/04/2020;1;0;MUS;1265303
18/04/2020;0;0;MUS;1265303
17/04/2020;0;0;MUS;1265303
16/04/2020;0;0;MUS;1265303
15/04/2020;0;0;MUS;1265303
14/04/2020;0;0;MUS;1265303
13/04/2020;5;0;MUS;1265303
12/04/2020;1;0;MUS;1265303
11/04/2020;4;2;MUS;1265303
10/04/2020;41;0;MUS;1265303
09/04/2020;5;0;MUS;1265303
08/04/2020;24;0;MUS;1265303
07/04/2020;17;0;MUS;1265303
06/04/2020;31;0;MUS;1265303
05/04/2020;10;0;MUS;1265303
04/04/2020;17;0;MUS;1265303
03/04/2020;15;2;MUS;1265303
02/04/2020;11;2;MUS;1265303
01/04/2020;15;0;MUS;1265303
31/03/2020;18;0;MUS;1265303
30/03/2020;8;1;MUS;1265303
29/03/2020;8;0;MUS;1265303
28/03/2020;13;0;MUS;1265303
27/03/2020;33;0;MUS;1265303
26/03/2020;6;0;MUS;1265303
25/03/2020;6;0;MUS;1265303
24/03/2020;8;0;MUS;1265303
23/03/2020;14;1;MUS;1265303
22/03/2020;2;1;MUS;1265303
21/03/2020;9;0;MUS;1265303
20/03/2020;3;0;MUS;1265303
17/05/2020;2112;278;MEX;126190788
16/05/2020;2437;290;MEX;126190788
15/05/2020;2409;257;MEX;126190788
14/05/2020;1862;294;MEX;126190788
13/05/2020;1997;353;MEX;126190788
12/05/2020;1305;108;MEX;126190788
11/05/2020;1562;112;MEX;126190788
10/05/2020;1938;193;MEX;126190788
09/05/2020;1906;199;MEX;126190788
08/05/2020;1982;257;MEX;126190788
07/05/2020;1609;197;MEX;126190788
06/05/2020;1120;236;MEX;126190788
05/05/2020;1434;117;MEX;126190788
04/05/2020;1383;93;MEX;126190788
03/05/2020;1349;89;MEX;126190788
02/05/2020;1515;113;MEX;126190788
01/05/2020;1425;127;MEX;126190788
30/04/2020;1047;163;MEX;126190788
29/04/2020;1223;135;MEX;126190788
28/04/2020;852;83;MEX;126190788
27/04/2020;835;46;MEX;126190788
26/04/2020;970;84;MEX;126190788
25/04/2020;1239;152;MEX;126190788
24/04/2020;1089;99;MEX;126190788
23/04/2020;1043;113;MEX;126190788
22/04/2020;729;145;MEX;126190788
21/04/2020;511;26;MEX;126190788
20/04/2020;764;36;MEX;126190788
19/04/2020;622;104;MEX;126190788
18/04/2020;578;60;MEX;126190788
17/04/2020;450;37;MEX;126190788
16/04/2020;448;43;MEX;126190788
15/04/2020;385;74;MEX;126190788
14/04/2020;353;36;MEX;126190788
13/04/2020;442;23;MEX;126190788
12/04/2020;375;40;MEX;126190788
11/04/2020;403;39;MEX;126190788
10/04/2020;260;20;MEX;126190788
09/04/2020;396;33;MEX;126190788
08/04/2020;346;16;MEX;126190788
07/04/2020;296;31;MEX;126190788
06/04/2020;253;15;MEX;126190788
05/04/2020;202;19;MEX;126190788
04/04/2020;178;10;MEX;126190788
03/04/2020;132;13;MEX;126190788
02/04/2020;163;8;MEX;126190788
01/04/2020;121;1;MEX;126190788
31/03/2020;101;8;MEX;126190788
30/03/2020;145;4;MEX;126190788
29/03/2020;131;4;MEX;126190788
28/03/2020;132;4;MEX;126190788
27/03/2020;110;3;MEX;126190788
26/03/2020;70;0;MEX;126190788
25/03/2020;38;1;MEX;126190788
24/03/2020;51;2;MEX;126190788
23/03/2020;65;0;MEX;126190788
22/03/2020;48;0;MEX;126190788
21/03/2020;39;2;MEX;126190788
20/03/2020;46;0;MEX;126190788
19/03/2020;25;0;MEX;126190788
18/03/2020;11;0;MEX;126190788
17/03/2020;29;0;MEX;126190788
16/03/2020;12;0;MEX;126190788
15/03/2020;15;0;MEX;126190788
14/03/2020;10;0;MEX;126190788
13/03/2020;5;0;MEX;126190788
12/03/2020;4;0;MEX;126190788
09/03/2020;2;0;MEX;126190788
02/03/2020;1;0;MEX;126190788
01/03/2020;2;0;MEX;126190788
29/02/2020;2;0;MEX;126190788
28/02/2020;0;0;MEX;126190788
27/02/2020;0;0;MEX;126190788
26/02/2020;0;0;MEX;126190788
25/02/2020;0;0;MEX;126190788
24/02/2020;0;0;MEX;126190788
23/02/2020;0;0;MEX;126190788
22/02/2020;0;0;MEX;126190788
21/02/2020;0;0;MEX;126190788
20/02/2020;0;0;MEX;126190788
19/02/2020;0;0;MEX;126190788
18/02/2020;0;0;MEX;126190788
17/02/2020;0;0;MEX;126190788
16/02/2020;0;0;MEX;126190788
15/02/2020;0;0;MEX;126190788
14/02/2020;0;0;MEX;126190788
13/02/2020;0;0;MEX;126190788
12/02/2020;0;0;MEX;126190788
11/02/2020;0;0;MEX;126190788
10/02/2020;0;0;MEX;126190788
09/02/2020;0;0;MEX;126190788
08/02/2020;0;0;MEX;126190788
07/02/2020;0;0;MEX;126190788
06/02/2020;0;0;MEX;126190788
05/02/2020;0;0;MEX;126190788
04/02/2020;0;0;MEX;126190788
03/02/2020;0;0;MEX;126190788
02/02/2020;0;0;MEX;126190788
01/02/2020;0;0;MEX;126190788
31/01/2020;0;0;MEX;126190788
30/01/2020;0;0;MEX;126190788
29/01/2020;0;0;MEX;126190788
28/01/2020;0;0;MEX;126190788
27/01/2020;0;0;MEX;126190788
26/01/2020;0;0;MEX;126190788
25/01/2020;0;0;MEX;126190788
24/01/2020;0;0;MEX;126190788
23/01/2020;0;0;MEX;126190788
22/01/2020;0;0;MEX;126190788
21/01/2020;0;0;MEX;126190788
20/01/2020;0;0;MEX;126190788
19/01/2020;0;0;MEX;126190788
18/01/2020;0;0;MEX;126190788
17/01/2020;0;0;MEX;126190788
16/01/2020;0;0;MEX;126190788
15/01/2020;0;0;MEX;126190788
14/01/2020;0;0;MEX;126190788
13/01/2020;0;0;MEX;126190788
12/01/2020;0;0;MEX;126190788
11/01/2020;0;0;MEX;126190788
10/01/2020;0;0;MEX;126190788
09/01/2020;0;0;MEX;126190788
08/01/2020;0;0;MEX;126190788
07/01/2020;0;0;MEX;126190788
06/01/2020;0;0;MEX;126190788
05/01/2020;0;0;MEX;126190788
04/01/2020;0;0;MEX;126190788
03/01/2020;0;0;MEX;126190788
02/01/2020;0;0;MEX;126190788
01/01/2020;0;0;MEX;126190788
31/12/2019;0;0;MEX;126190788
17/05/2020;189;10;MDA;3545883
16/05/2020;192;3;MDA;3545883
15/05/2020;147;9;MDA;3545883
14/05/2020;252;3;MDA;3545883
13/05/2020;159;7;MDA;3545883
12/05/2020;68;6;MDA;3545883
11/05/2020;60;8;MDA;3545883
10/05/2020;139;9;MDA;3545883
09/05/2020;123;7;MDA;3545883
08/05/2020;129;2;MDA;3545883
07/05/2020;113;7;MDA;3545883
06/05/2020;115;4;MDA;3545883
05/05/2020;127;7;MDA;3545883
04/05/2020;69;1;MDA;3545883
03/05/2020;72;2;MDA;3545883
02/05/2020;83;3;MDA;3545883
01/05/2020;126;8;MDA;3545883
30/04/2020;133;4;MDA;3545883
29/04/2020;157;5;MDA;3545883
28/04/2020;73;6;MDA;3545883
27/04/2020;104;2;MDA;3545883
26/04/2020;194;7;MDA;3545883
25/04/2020;184;7;MDA;3545883
24/04/2020;148;4;MDA;3545883
23/04/2020;164;3;MDA;3545883
22/04/2020;66;3;MDA;3545883
21/04/2020;76;3;MDA;3545883
20/04/2020;121;7;MDA;3545883
19/04/2020;87;4;MDA;3545883
18/04/2020;110;2;MDA;3545883
17/04/2020;105;8;MDA;3545883
16/04/2020;115;6;MDA;3545883
15/04/2020;222;4;MDA;3545883
14/04/2020;50;4;MDA;3545883
13/04/2020;102;2;MDA;3545883
12/04/2020;122;1;MDA;3545883
11/04/2020;149;0;MDA;3545883
10/04/2020;115;2;MDA;3545883
09/04/2020;118;5;MDA;3545883
08/04/2020;91;3;MDA;3545883
07/04/2020;101;4;MDA;3545883
06/04/2020;112;3;MDA;3545883
05/04/2020;161;4;MDA;3545883
04/04/2020;86;2;MDA;3545883
03/04/2020;82;1;MDA;3545883
02/04/2020;70;1;MDA;3545883
01/04/2020;55;2;MDA;3545883
31/03/2020;35;0;MDA;3545883
30/03/2020;32;0;MDA;3545883
29/03/2020;32;0;MDA;3545883
28/03/2020;22;1;MDA;3545883
27/03/2020;28;0;MDA;3545883
26/03/2020;24;0;MDA;3545883
25/03/2020;16;0;MDA;3545883
24/03/2020;15;0;MDA;3545883
23/03/2020;14;0;MDA;3545883
22/03/2020;14;0;MDA;3545883
21/03/2020;17;0;MDA;3545883
20/03/2020;13;0;MDA;3545883
19/03/2020;6;1;MDA;3545883
18/03/2020;1;0;MDA;3545883
17/03/2020;6;0;MDA;3545883
16/03/2020;3;0;MDA;3545883
15/03/2020;12;0;MDA;3545883
14/03/2020;2;0;MDA;3545883
13/03/2020;2;0;MDA;3545883
12/03/2020;1;0;MDA;3545883
11/03/2020;2;0;MDA;3545883
08/03/2020;1;0;MDA;3545883
17/05/2020;0;0;MCO;38682
16/05/2020;0;1;MCO;38682
15/05/2020;0;0;MCO;38682
14/05/2020;0;0;MCO;38682
13/05/2020;0;0;MCO;38682
12/05/2020;0;0;MCO;38682
11/05/2020;0;0;MCO;38682
10/05/2020;1;0;MCO;38682
09/05/2020;0;0;MCO;38682
08/05/2020;0;0;MCO;38682
07/05/2020;0;0;MCO;38682
06/05/2020;0;0;MCO;38682
05/05/2020;0;0;MCO;38682
04/05/2020;0;0;MCO;38682
03/05/2020;0;0;MCO;38682
02/05/2020;0;0;MCO;38682
01/05/2020;0;0;MCO;38682
30/04/2020;0;0;MCO;38682
29/04/2020;0;0;MCO;38682
28/04/2020;1;0;MCO;38682
27/04/2020;0;0;MCO;38682
26/04/2020;0;0;MCO;38682
25/04/2020;0;0;MCO;38682
24/04/2020;0;1;MCO;38682
23/04/2020;0;0;MCO;38682
22/04/2020;0;0;MCO;38682
21/04/2020;0;0;MCO;38682
20/04/2020;0;0;MCO;38682
19/04/2020;0;0;MCO;38682
18/04/2020;1;0;MCO;38682
17/04/2020;0;0;MCO;38682
16/04/2020;0;1;MCO;38682
15/04/2020;0;0;MCO;38682
14/04/2020;0;0;MCO;38682
13/04/2020;1;0;MCO;38682
12/04/2020;2;0;MCO;38682
11/04/2020;6;0;MCO;38682
10/04/2020;3;0;MCO;38682
09/04/2020;2;0;MCO;38682
08/04/2020;2;0;MCO;38682
07/04/2020;4;0;MCO;38682
06/04/2020;7;0;MCO;38682
05/04/2020;2;2;MCO;38682
04/04/2020;4;0;MCO;38682
03/04/2020;5;0;MCO;38682
02/04/2020;3;0;MCO;38682
01/04/2020;3;0;MCO;38682
31/03/2020;3;0;MCO;38682
30/03/2020;3;0;MCO;38682
29/03/2020;1;0;MCO;38682
28/03/2020;9;0;MCO;38682
27/03/2020;2;0;MCO;38682
26/03/2020;4;0;MCO;38682
25/03/2020;4;0;MCO;38682
24/03/2020;0;0;MCO;38682
23/03/2020;5;0;MCO;38682
22/03/2020;6;0;MCO;38682
21/03/2020;1;0;MCO;38682
20/03/2020;2;0;MCO;38682
19/03/2020;0;0;MCO;38682
18/03/2020;0;0;MCO;38682
17/03/2020;2;0;MCO;38682
16/03/2020;4;0;MCO;38682
15/03/2020;2;0;MCO;38682
02/03/2020;0;0;MCO;38682
01/03/2020;0;0;MCO;38682
29/02/2020;1;0;MCO;38682
28/02/2020;0;0;MCO;38682
27/02/2020;0;0;MCO;38682
26/02/2020;0;0;MCO;38682
25/02/2020;0;0;MCO;38682
24/02/2020;0;0;MCO;38682
23/02/2020;0;0;MCO;38682
22/02/2020;0;0;MCO;38682
21/02/2020;0;0;MCO;38682
20/02/2020;0;0;MCO;38682
19/02/2020;0;0;MCO;38682
18/02/2020;0;0;MCO;38682
17/02/2020;0;0;MCO;38682
16/02/2020;0;0;MCO;38682
15/02/2020;0;0;MCO;38682
14/02/2020;0;0;MCO;38682
13/02/2020;0;0;MCO;38682
12/02/2020;0;0;MCO;38682
11/02/2020;0;0;MCO;38682
10/02/2020;0;0;MCO;38682
09/02/2020;0;0;MCO;38682
08/02/2020;0;0;MCO;38682
07/02/2020;0;0;MCO;38682
06/02/2020;0;0;MCO;38682
05/02/2020;0;0;MCO;38682
04/02/2020;0;0;MCO;38682
03/02/2020;0;0;MCO;38682
02/02/2020;0;0;MCO;38682
01/02/2020;0;0;MCO;38682
31/01/2020;0;0;MCO;38682
30/01/2020;0;0;MCO;38682
29/01/2020;0;0;MCO;38682
28/01/2020;0;0;MCO;38682
27/01/2020;0;0;MCO;38682
26/01/2020;0;0;MCO;38682
25/01/2020;0;0;MCO;38682
24/01/2020;0;0;MCO;38682
23/01/2020;0;0;MCO;38682
22/01/2020;0;0;MCO;38682
21/01/2020;0;0;MCO;38682
20/01/2020;0;0;MCO;38682
19/01/2020;0;0;MCO;38682
18/01/2020;0;0;MCO;38682
17/01/2020;0;0;MCO;38682
16/01/2020;0;0;MCO;38682
15/01/2020;0;0;MCO;38682
14/01/2020;0;0;MCO;38682
13/01/2020;0;0;MCO;38682
12/01/2020;0;0;MCO;38682
11/01/2020;0;0;MCO;38682
10/01/2020;0;0;MCO;38682
09/01/2020;0;0;MCO;38682
08/01/2020;0;0;MCO;38682
07/01/2020;0;0;MCO;38682
06/01/2020;0;0;MCO;38682
05/01/2020;0;0;MCO;38682
04/01/2020;0;0;MCO;38682
03/01/2020;0;0;MCO;38682
02/01/2020;0;0;MCO;38682
01/01/2020;0;0;MCO;38682
31/12/2019;0;0;MCO;38682
17/05/2020;1;0;MNG;3170208
16/05/2020;74;0;MNG;3170208
15/05/2020;0;0;MNG;3170208
14/05/2020;19;0;MNG;3170208
13/05/2020;0;0;MNG;3170208
12/05/2020;0;0;MNG;3170208
11/05/2020;0;0;MNG;3170208
10/05/2020;0;0;MNG;3170208
09/05/2020;0;0;MNG;3170208
08/05/2020;1;0;MNG;3170208
07/05/2020;0;0;MNG;3170208
06/05/2020;0;0;MNG;3170208
05/05/2020;1;0;MNG;3170208
04/05/2020;1;0;MNG;3170208
03/05/2020;0;0;MNG;3170208
02/05/2020;1;0;MNG;3170208
01/05/2020;0;0;MNG;3170208
30/04/2020;0;0;MNG;3170208
29/04/2020;0;0;MNG;3170208
28/04/2020;0;0;MNG;3170208
27/04/2020;0;0;MNG;3170208
26/04/2020;2;0;MNG;3170208
25/04/2020;0;0;MNG;3170208
24/04/2020;1;0;MNG;3170208
23/04/2020;0;0;MNG;3170208
22/04/2020;1;0;MNG;3170208
21/04/2020;2;0;MNG;3170208
20/04/2020;1;0;MNG;3170208
19/04/2020;0;0;MNG;3170208
18/04/2020;0;0;MNG;3170208
17/04/2020;1;0;MNG;3170208
16/04/2020;0;0;MNG;3170208
15/04/2020;14;0;MNG;3170208
14/04/2020;0;0;MNG;3170208
13/04/2020;0;0;MNG;3170208
12/04/2020;0;0;MNG;3170208
11/04/2020;0;0;MNG;3170208
10/04/2020;0;0;MNG;3170208
09/04/2020;1;0;MNG;3170208
08/04/2020;0;0;MNG;3170208
07/04/2020;1;0;MNG;3170208
06/04/2020;0;0;MNG;3170208
05/04/2020;0;0;MNG;3170208
04/04/2020;0;0;MNG;3170208
03/04/2020;0;0;MNG;3170208
02/04/2020;2;0;MNG;3170208
01/04/2020;0;0;MNG;3170208
31/03/2020;0;0;MNG;3170208
30/03/2020;0;0;MNG;3170208
29/03/2020;1;0;MNG;3170208
28/03/2020;0;0;MNG;3170208
27/03/2020;1;0;MNG;3170208
26/03/2020;0;0;MNG;3170208
25/03/2020;0;0;MNG;3170208
24/03/2020;0;0;MNG;3170208
23/03/2020;0;0;MNG;3170208
22/03/2020;4;0;MNG;3170208
21/03/2020;1;0;MNG;3170208
20/03/2020;0;0;MNG;3170208
19/03/2020;1;0;MNG;3170208
18/03/2020;3;0;MNG;3170208
15/03/2020;0;0;MNG;3170208
10/03/2020;1;0;MNG;3170208
17/05/2020;0;0;MNE;622345
16/05/2020;0;0;MNE;622345
15/05/2020;0;0;MNE;622345
14/05/2020;0;0;MNE;622345
13/05/2020;0;0;MNE;622345
12/05/2020;0;0;MNE;622345
11/05/2020;0;1;MNE;622345
10/05/2020;0;0;MNE;622345
09/05/2020;0;0;MNE;622345
08/05/2020;0;0;MNE;622345
07/05/2020;0;0;MNE;622345
06/05/2020;1;0;MNE;622345
05/05/2020;1;0;MNE;622345
04/05/2020;0;1;MNE;622345
